"Id"	"Ethnicity"	"Gender"	"Age"	"Occupation"	"Education"	"L1"	"File"	"Speaker"	"Words"	"Words"	"Date"	"Topic"	"ExtractMinutes"	"Minutes"	"Type"
831	"SEMITIC"	"Woman"	"45-49"	"BROADCASTER"	"UE"	"ENGLISH/PORTUGUESE"	"MSN186"	"AD"	662	1083	"18/8/91 "	"SPORTS NEWS"	31	3	"BroadcastNews"
834	"PAKEHA"	"Woman"	"45-49"	"ARTS MANAGER"	"B MUS (HONS)"	"ENGLISH"	"DPF019"	"FP"	730	949	"22/11/92 "	"PRIVATE PHONECALL"	5	5	"TelephoneConversation"
834	"PAKEHA"	"Woman"	"45-49"	"ARTS MANAGER"	"B MUS (HONS)"	"ENGLISH"	"DPF020"	"FB"	200	366	"6/12/92 "	"PRIVATE PHONECALL"	2	2	"TelephoneConversation"
834	"PAKEHA"	"Woman"	"45-49"	"ARTS MANAGER"	"B MUS (HONS)"	"ENGLISH"	"DPF021"	"FA"	1072	1859	"6/12/92 "	"PRIVATE PHONECALL"	8	8	"TelephoneConversation"
834	"PAKEHA"	"Woman"	"45-49"	"ARTS MANAGER"	"B MUS (HONS)"	"ENGLISH"	"DPF023"	"F2"	605	1107	"15/12/92 "	"PRIVATE PHONECALL"	4	4	"TelephoneConversation"
834	"PAKEHA"	"Woman"	"45-49"	"ARTS MANAGER"	"B MUS (HONS)"	"ENGLISH"	"DPF024"	"FA"	689	1213	"15/12/92 "	"PRIVATE PHONECALL"	5	5	"TelephoneConversation"
834	"PAKEHA"	"Woman"	"45-49"	"ARTS MANAGER"	"B MUS (HONS)"	"ENGLISH"	"DPF025"	"FA"	410	639	"21/12/92 "	"PRIVATE PHONECALL"	3	3	"TelephoneConversation"
834	"PAKEHA"	"Woman"	"45-49"	"ARTS MANAGER"	"B MUS (HONS)"	"ENGLISH"	"DPC305"	"EQ"	1736	2669	"22/1/94 "	"GENERAL CHAT"	30	11	"Conversation"
836	"PAKEHA"	"Woman"	"20-24"	"SHOP ASSISTANT"	"BURSARY"	"GREEK"	"DGZ021"	"CA"	276	479	"23/2/93 "	"ENROLMENT INQUIRY CLASSICS"	3	3	"TransactionsAndMeetings"
837	"PAKEHA"	"Man"	"40-44"	"LECTURER"	"PHD"	"ENGLISH"	"DGZ021"	"SB"	203	479	"23/2/93 "	"ENROLMENT INQUIRY CLASSICS"	3	3	"TransactionsAndMeetings"
837	"PAKEHA"	"Man"	"40-44"	"LECTURER"	"PHD"	"ENGLISH"	"DGZ022"	"SB"	173	427	"23/2/93 "	"ENROLMENT INQUIRY CLASSICS"	2	2	"TransactionsAndMeetings"
838	"PAKEHA"	"Woman"	"20-24"	"BARTENDER/TAB"	"UE"	"ENGLISH"	"DGZ022"	"CA"	254	427	"23/2/93 "	"ENROLMENT INQUIRY CLASSICS"	2	2	"TransactionsAndMeetings"
843	"PAKEHA"	"Woman"	"40-44"	"MINISTER OF FINANCE"	"LLB (HONS)"	"ENGLISH"	"DGI072"	"RR"	1336	2153	"8/8/91 "	""	30	12	"BroadcastInterview"
843	"PAKEHA"	"Woman"	"40-44"	"MINISTER OF FINANCE"	"LLB (HONS)"	"ENGLISH"	"DGU001"	"RR"	145	2034	"4/4/90 "	"QUESTION TIME AND ANSWER"	35	12	"ParliamentaryDebate"
849	"PAKEHA"	"Man"	"45-49"	"LECTURER"	"PHD"	"ENGLISH"	"DPC172"	"DD"	1095	2053	"24/3/93 "	"FAMILY CONVERSATION"	30	11	"Conversation"
850	"PAKEHA"	"Man"	"20-24"	"ACCOUNTANT"	"BCA"	"ENGLISH"	"DPC172"	"SM"	727	2053	"24/3/93 "	"FAMILY CONVERSATION"	30	11	"Conversation"
851	"PAKEHA"	"Woman"	"20-24"	"OFFICE WORKER"	"BA (HONS)"	"ENGLISH"	"DPC172"	"KH"	231	2053	"24/3/93 "	"FAMILY CONVERSATION"	30	11	"Conversation"
852	"PAKEHA"	"Woman"	"45-49"	"ADMINISTRATION"	"BA"	"ENGLISH"	"DGZ004"	"SF"	94	163	"18/1/93 "	"ENROLMENT INQUIRY SCIENCE"	1	1	"TransactionsAndMeetings"
852	"PAKEHA"	"Woman"	"45-49"	"ADMINISTRATION"	"BA"	"ENGLISH"	"DGZ005"	"SF"	357	854	"18/1/93 "	"ENROLMENT INQUIRY SCIENCE"	6	6	"TransactionsAndMeetings"
852	"PAKEHA"	"Woman"	"45-49"	"ADMINISTRATION"	"BA"	"ENGLISH"	"DGZ006"	"SF"	160	225	"18/1/93 "	"ENROLMENT INQUIRY SCIENCE"	1	1	"TransactionsAndMeetings"
852	"PAKEHA"	"Woman"	"45-49"	"ADMINISTRATION"	"BA"	"ENGLISH"	"DPF064"	"NF"	175	684	"7/4/93 "	"WATERPROOFING OF PARKAS"	4	4	"TelephoneConversation"
852	"PAKEHA"	"Woman"	"45-49"	"ADMINISTRATION"	"BA"	"ENGLISH"	"DPF065"	"NG"	520	1621	"7/4/93 "	"GENERAL CHIT CHAT"	7	7	"TelephoneConversation"
852	"PAKEHA"	"Woman"	"45-49"	"ADMINISTRATION"	"BA"	"ENGLISH"	"DGZ025"	"SA"	164	301	"25/2/93 "	"ENROLMENT INQUIRY SCIENCE"	1	1	"TransactionsAndMeetings"
852	"PAKEHA"	"Woman"	"45-49"	"ADMINISTRATION"	"BA"	"ENGLISH"	"DGZ026"	"SA"	133	158	"25/2/93 "	"ENROLMENT INQUIRY SCIENCE"	1	1	"TransactionsAndMeetings"
852	"PAKEHA"	"Woman"	"45-49"	"ADMINISTRATION"	"BA"	"ENGLISH"	"DGZ027"	"SA"	167	305	"25/2/93 "	"ENROLMENT INQUIRY SCIENCE"	1	1	"TransactionsAndMeetings"
852	"PAKEHA"	"Woman"	"45-49"	"ADMINISTRATION"	"BA"	"ENGLISH"	"DGZ028"	"SA"	104	142	"25/2/93 "	"ENROLMENT INQUIRY SCIENCE"	1	1	"TransactionsAndMeetings"
852	"PAKEHA"	"Woman"	"45-49"	"ADMINISTRATION"	"BA"	"ENGLISH"	"DGZ029"	"SA"	236	361	"25/2/93 "	"ENROLMENT INQUIRY SCIENCE"	2	2	"TransactionsAndMeetings"
852	"PAKEHA"	"Woman"	"45-49"	"ADMINISTRATION"	"BA"	"ENGLISH"	"DGZ030"	"SA"	259	381	"25/2/93 "	"ENROLMENT INQUIRY SCIENCE"	2	2	"TransactionsAndMeetings"
852	"PAKEHA"	"Woman"	"45-49"	"ADMINISTRATION"	"BA"	"ENGLISH"	"DGZ031"	"SA"	86	203	"25/2/93 "	"ENROLMENT INQUIRY SCIENCE"	1	1	"TransactionsAndMeetings"
852	"PAKEHA"	"Woman"	"45-49"	"ADMINISTRATION"	"BA"	"ENGLISH"	"DGZ032"	"SA"	150	255	"25/2/93 "	"ENROLMENT INQUIRY SCIENCE"	1	1	"TransactionsAndMeetings"
852	"PAKEHA"	"Woman"	"45-49"	"ADMINISTRATION"	"BA"	"ENGLISH"	"DGZ033"	"SA"	190	307	"25/2/93 "	"ENROLMENT INQUIRY SCIENCE"	1	1	"TransactionsAndMeetings"
852	"PAKEHA"	"Woman"	"45-49"	"ADMINISTRATION"	"BA"	"ENGLISH"	"DGZ034"	"SA"	100	154	"25/2/93 "	"ENROLMENT INQUIRY SCIENCE"	1	1	"TransactionsAndMeetings"
852	"PAKEHA"	"Woman"	"45-49"	"ADMINISTRATION"	"BA"	"ENGLISH"	"DGZ035"	"SA"	106	148	"25/2/93 "	"ENROLMENT INQUIRY SCIENCE"	1	1	"TransactionsAndMeetings"
852	"PAKEHA"	"Woman"	"45-49"	"ADMINISTRATION"	"BA"	"ENGLISH"	"DGZ036"	"SA"	91	165	"25/2/93 "	"ENROLMENT INQUIRY SCIENCE"	1	1	"TransactionsAndMeetings"
852	"PAKEHA"	"Woman"	"45-49"	"ADMINISTRATION"	"BA"	"ENGLISH"	"DGZ037"	"SA"	47	99	"25/2/93 "	"ENROLMENT INQUIRY SCIENCE"	1	1	"TransactionsAndMeetings"
852	"PAKEHA"	"Woman"	"45-49"	"ADMINISTRATION"	"BA"	"ENGLISH"	"DGZ038"	"SA"	25	48	"25/2/93 "	"ENROLMENT INQUIRY SCIENCE"	1	1	"TransactionsAndMeetings"
852	"PAKEHA"	"Woman"	"45-49"	"ADMINISTRATION"	"BA"	"ENGLISH"	"DGZ039"	"SA"	282	431	"25/2/93 "	"ENROLMENT INQUIRY SCIENCE"	2	2	"TransactionsAndMeetings"
852	"PAKEHA"	"Woman"	"45-49"	"ADMINISTRATION"	"BA"	"ENGLISH"	"DGZ040"	"SA"	106	126	"25/2/93 "	"ENROLMENT INQUIRY SCIENCE"	1	1	"TransactionsAndMeetings"
852	"PAKEHA"	"Woman"	"45-49"	"ADMINISTRATION"	"BA"	"ENGLISH"	"DPF066"	NA	563	1238	"7/4/93 "	"GENERAL CHIT CHAT"	7	7	"TelephoneConversation"
852	"PAKEHA"	"Woman"	"45-49"	"ADMINISTRATION"	"BA"	"ENGLISH"	"DGZ075"	"SA"	481	742	"25/2/93 "	"ENROLMENT INQUIRY"	7	7	"TransactionsAndMeetings"
855	"PAKEHA"	"Man"	"45-49"	"MANAGER SELF EMPLOYED"	"PHD"	"ENGLISH"	"DPF064"	"JM"	509	684	"7/4/93 "	"WATERPROOFING OF PARKAS"	4	4	"TelephoneConversation"
855	"PAKEHA"	"Man"	"45-49"	"MANAGER SELF EMPLOYED"	"PHD"	"ENGLISH"	"DPF065"	"JO"	1101	1621	"7/4/93 "	"GENERAL CHIT CHAT"	7	7	"TelephoneConversation"
856	"PAKEHA/LEBANESE"	"Woman"	"45-49"	"TEACHER/HOSPITAL CHAPLAIN"	"TTC"	"ENGLISH"	"DPF066"	"PR"	675	1238	"7/4/93 "	"GENERAL CHIT CHAT"	7	7	"TelephoneConversation"
857	"PAKEHA"	"Man"	"35-39"	"ARCHITECT"	"B ARCH"	"ENGLISH"	"DGZ023"	"LD"	147	1953	"27/4/93 "	"MEETING SKI CLUB AGM"	120	18	"TransactionsAndMeetings"
857	"PAKEHA"	"Man"	"35-39"	"ARCHITECT"	"B ARCH"	"ENGLISH"	"DGZ024"	"GN"	449	1780	"27/4/93 "	"MEETING SKI CLUB AGM"	120	16	"TransactionsAndMeetings"
858	"PAKEHA"	"Woman"	"45-49"	"LAWYER"	"BA LLB"	"ENGLISH"	"DGZ023"	"AP"	674	1953	"27/4/93 "	"MEETING SKI CLUB AGM"	120	18	"TransactionsAndMeetings"
858	"PAKEHA"	"Woman"	"45-49"	"LAWYER"	"BA LLB"	"ENGLISH"	"DGZ024"	"CT"	202	1780	"27/4/93 "	"MEETING SKI CLUB AGM"	120	16	"TransactionsAndMeetings"
859	"PAKEHA"	"Man"	"50-54"	"ELECTRICAL ENGINEER"	"B E (ELECT)"	"ENGLISH"	"DGZ024"	"WF"	177	1780	"27/4/93 "	"MEETING SKI CLUB AGM"	120	16	"TransactionsAndMeetings"
860	"PAKEHA"	"Man"	"70-74"	"ARCHITECT"	"B ARCH"	"ENGLISH"	"DGZ024"	"HS"	20	1780	"27/4/93 "	"MEETING SKI CLUB AGM"	120	16	"TransactionsAndMeetings"
861	"PAKEHA"	"Man"	"55-59"	"ASSOCIATE PRINCIPAL"	"MA"	"ENGLISH"	"DGZ024"	"LV"	31	1780	"27/4/93 "	"MEETING SKI CLUB AGM"	120	16	"TransactionsAndMeetings"
862	"PAKEHA"	"Man"	"45-49"	"PUBLIC SERVANT"	"BA (HONS)"	"ENGLISH"	"DGZ023"	"KC"	238	1953	"27/4/93 "	"MEETING SKI CLUB AGM"	120	18	"TransactionsAndMeetings"
863	"PAKEHA"	"Woman"	"50-54"	"COUNSELLOR"	"BA & DIP NZ LIB SCH"	"ENGLISH"	"DGZ024"	"UJ"	162	1780	"27/4/93 "	"MEETING SKI CLUB AGM"	120	16	"TransactionsAndMeetings"
864	"PAKEHA"	"Man"	"45-49"	"ENGINEER"	"BE"	"ENGLISH"	"DGZ023"	"TE"	247	1953	"27/4/93 "	"MEETING SKI CLUB AGM"	120	18	"TransactionsAndMeetings"
864	"PAKEHA"	"Man"	"45-49"	"ENGINEER"	"BE"	"ENGLISH"	"DGZ024"	"KK"	47	1780	"27/4/93 "	"MEETING SKI CLUB AGM"	120	16	"TransactionsAndMeetings"
865	"PAKEHA"	"Man"	"40-44"	"PROFESSOR"	"PHD"	"ENGLISH"	"DGZ024"	"DP"	90	1780	"27/4/93 "	"MEETING SKI CLUB AGM"	120	16	"TransactionsAndMeetings"
867	"PAKEHA"	"Man"	"60-64"	"EDP AUDIT"	"DIP BUS ADMIN"	"ENGLISH"	"DGZ024"	"EQ"	54	1780	"27/4/93 "	"MEETING SKI CLUB AGM"	120	16	"TransactionsAndMeetings"
868	"PAKEHA"	"Man"	"45-49"	"MANAGEMENT CONSULTANT"	"NZ TTC"	"ENGLISH"	"DGZ023"	"BU"	47	1953	"27/4/93 "	"MEETING SKI CLUB AGM"	120	18	"TransactionsAndMeetings"
868	"PAKEHA"	"Man"	"45-49"	"MANAGEMENT CONSULTANT"	"NZ TTC"	"ENGLISH"	"DGZ024"	"MR"	41	1780	"27/4/93 "	"MEETING SKI CLUB AGM"	120	16	"TransactionsAndMeetings"
869	"PAKEHA"	"Man"	"50-54"	"UNIVERSITY"	"PHD"	"ENGLISH"	"DGZ023"	"HJ"	27	1953	"27/4/93 "	"MEETING SKI CLUB AGM"	120	18	"TransactionsAndMeetings"
870	"PAKEHA"	"Man"	"45-49"	"LECTURER/CONSULTANT"	"LLM (GRAD DEGREE)"	"ENGLISH"	"DGZ023"	"FS"	326	1953	"27/4/93 "	"MEETING SKI CLUB AGM"	120	18	"TransactionsAndMeetings"
870	"PAKEHA"	"Man"	"45-49"	"LECTURER/CONSULTANT"	"LLM (GRAD DEGREE)"	"ENGLISH"	"DGZ024"	"AI"	345	1780	"27/4/93 "	"MEETING SKI CLUB AGM"	120	16	"TransactionsAndMeetings"
871	"PAKEHA"	"Man"	"35-39"	"QUANTITY SURV & CARPENTRY"	"ANZIQS"	"ENGLISH"	"DPC161"	"IR"	12	2057	"8/2/93 "	"AFTER LUNCH CONV. WORD ORIGINS"	20	10	"Conversation"
871	"PAKEHA"	"Man"	"35-39"	"QUANTITY SURV & CARPENTRY"	"ANZIQS"	"ENGLISH"	"DPC296"	"IR"	1880	2274	"3/12/93 "	"UNCLE AND NIECE TALK"	30	9	"Conversation"
872	"MAORI"	"Man"	"40-44"	"HILLARY COMM - SPORTS"	"SC"	"ENGLISH"	"DPC013"	"HH"	645	2071	"7/1/91 "	"CONV. 4 MAORI PEOPLE IN FLAT"	30	14	"Conversation"
874	"PAKEHA"	"Woman"	"40-44"	"CHILD CARE WORKER"	"SC"	"ENGLISH"	"DPC171"	"AS"	986	2097	"17/3/93 "	"FAMILY CONVERSATION"	11	11	"Conversation"
875	"PAKEHA"	"Man"	"16-19"	""	"SFC"	"ENGLISH"	"DPC171"	"PT"	27	2097	"17/3/93 "	"FAMILY CONVERSATION"	11	11	"Conversation"
876	"PAKEHA"	"Man"	"50-54"	"PRINCIPAL SPECIAL SCHOOL"	"BA (HONS)"	"ENGLISH"	"DPC171"	"BA"	635	2097	"17/3/93 "	"FAMILY CONVERSATION"	11	11	"Conversation"
876	"PAKEHA"	"Man"	"50-54"	"PRINCIPAL SPECIAL SCHOOL"	"BA (HONS)"	"ENGLISH"	"DGZ068"	"MK"	1341	2256	"19/8/93 "	"MEETING SCHL ->068,076,086,087"	33	10	"TransactionsAndMeetings"
876	"PAKEHA"	"Man"	"50-54"	"PRINCIPAL SPECIAL SCHOOL"	"BA (HONS)"	"ENGLISH"	"DGZ086"	"MK"	533	2127	"19/8/93 "	"MEETING SCHL ->068,076,086,087"	33	12	"TransactionsAndMeetings"
876	"PAKEHA"	"Man"	"50-54"	"PRINCIPAL SPECIAL SCHOOL"	"BA (HONS)"	"ENGLISH"	"DGZ087"	"MK"	1057	2274	"19/8/93 "	"MEETING SCHL ->068,076,086,087"	33	10	"TransactionsAndMeetings"
877	"PAKEHA"	"Woman"	"40-44"	"TEACHER"	"BA"	"ENGLISH"	"DPC171"	"JQ"	449	2097	"17/3/93 "	"FAMILY CONVERSATION"	11	11	"Conversation"
878	"PAKEHA"	"Woman"	"60-64"	"MUSIC TEACHER"	"MUSIC LTCLLRSM"	"ENGLISH"	"DPH011"	"FW"	2067	2167	"11/4/93 "	"ORAL HISTORY, TAUPO"	30	16	"OralHistoryInterview"
879	"PAKEHA"	"Woman"	"20-24"	"STUDENT"	"BSC"	"ENGLISH"	"DPC174"	"AG"	1277	1891	"10/4/93 "	"FAMILY CONVERSATION"	10	10	"Conversation"
879	"PAKEHA"	"Woman"	"20-24"	"STUDENT"	"BSC"	"ENGLISH"	"DPC175"	"AG"	1089	2148	"10/4/93 "	"PREPARATIONS FOR B'DAY PARTY"	25	13	"Conversation"
880	"PAKEHA"	"Man"	"20-24"	"STUDENT"	"BSC BA"	"ENGLISH"	"DPC174"	"BR"	223	1891	"10/4/93 "	"FAMILY CONVERSATION"	10	10	"Conversation"
880	"PAKEHA"	"Man"	"20-24"	"STUDENT"	"BSC BA"	"ENGLISH"	"DPC175"	"BR"	263	2148	"10/4/93 "	"PREPARATIONS FOR B'DAY PARTY"	25	13	"Conversation"
886	"PAKEHA"	"Woman"	"45-49"	""	"UE"	"ENGLISH"	"DPC174"	"JU"	391	1891	"10/4/93 "	"FAMILY CONVERSATION"	10	10	"Conversation"
886	"PAKEHA"	"Woman"	"45-49"	""	"UE"	"ENGLISH"	"DPC175"	"JU"	772	2148	"10/4/93 "	"PREPARATIONS FOR B'DAY PARTY"	25	13	"Conversation"
889	"PAKEHA"	"Woman"	"45-49"	"CHOREOGRAPHER"	"MA"	"ENGLISH"	"DPF067"	"PM"	713	1548	"10/2/93 "	"TELEPHONE CONVERSATION"	14	7	"TelephoneConversation"
889	"PAKEHA"	"Woman"	"45-49"	"CHOREOGRAPHER"	"MA"	"ENGLISH"	"DPF068"	"PL"	314	488	"16/2/93 "	"TELEPHONE CONVERSATION"	2	2	"TelephoneConversation"
889	"PAKEHA"	"Woman"	"45-49"	"CHOREOGRAPHER"	"MA"	"ENGLISH"	"DPF069"	"PS"	1295	2295	"22/2/93 "	"TELEPHONE CONVERSATION"	30	10	"TelephoneConversation"
889	"PAKEHA"	"Woman"	"45-49"	"CHOREOGRAPHER"	"MA"	"ENGLISH"	"DPF070"	"PM"	760	1361	"22/2/93 "	"TELEPHONE CONVERSATION"	6	6	"TelephoneConversation"
890	"PAKEHA"	"Woman"	"30-34"	"AD & SALES PROMOS MANAGER"	"INCOMPLETE BA"	"ENGLISH"	"DPF067"	"ER"	835	1548	"10/2/93 "	"TELEPHONE CONVERSATION"	14	7	"TelephoneConversation"
890	"PAKEHA"	"Woman"	"30-34"	"AD & SALES PROMOS MANAGER"	"INCOMPLETE BA"	"ENGLISH"	"DPF070"	"ER"	601	1361	"22/2/93 "	"TELEPHONE CONVERSATION"	6	6	"TelephoneConversation"
891	"PAKEHA"	"Woman"	"20-24"	"ARB ADMINISTRATOR"	"BP&R MGMT"	"ENGLISH"	"DPF068"	"TR"	174	488	"16/2/93 "	"TELEPHONE CONVERSATION"	2	2	"TelephoneConversation"
892	"PAKEHA"	"Woman"	"40-44"	"LECTURER"	"MA"	"ENGLISH"	"DPF069"	"JK"	1000	2295	"22/2/93 "	"TELEPHONE CONVERSATION"	30	10	"TelephoneConversation"
893	"NZ CHINESE"	"Woman"	"16-19"	""	"SC"	"ENGLISH"	"DPC176"	"LC"	809	2047	"7/5/93 "	"GENERAL CONVERSATION/SISTERS"	30	13	"Conversation"
894	"PAKEHA"	"Woman"	"20-24"	"GRAPHIC ARTIST"	"DIP DESIGN"	"ENGLISH"	"DPC177"	"DI"	982	2036	"7/5/93 "	"GENERAL CONVERSATION/FRIENDS"	30	11	"Conversation"
895	"PAKEHA"	"Man"	"20-24"	"STUDENT"	"BURSARY"	"ENGLISH"	"DPC177"	"MT"	358	2036	"7/5/93 "	"GENERAL CONVERSATION/FRIENDS"	30	11	"Conversation"
896	"PAKEHA"	"Man"	"40-44"	"OWNER/OPERATOR/HAIRDRESSER"	""	"ENGLISH"	"DGZ046"	"SH"	748	1201	"13/5/93 "	"HAIR CONSULTATION"	6	6	"TransactionsAndMeetings"
896	"PAKEHA"	"Man"	"40-44"	"OWNER/OPERATOR/HAIRDRESSER"	""	"ENGLISH"	"DGZ045"	"SH"	860	1714	"13/5/93 "	"HAIR CONSULTATION"	8	8	"TransactionsAndMeetings"
897	"MAORI"	"Man"	"20-24"	"MANAGER/OWNER FLORIST"	"SC"	"ENGLISH"	"DGZ047"	"SS"	338	647	"13/5/93 "	"BUYING FLOWERS"	3	3	"TransactionsAndMeetings"
898	"PAKEHA"	"Woman"	"25-29"	"BANK OFFICER"	"SC"	"ENGLISH"	"DGZ044"	"SG"	1418	1864	"13/5/93 "	"TRAVEL TRAVELLERS CHQS, BANK"	20	10	"TransactionsAndMeetings"
899	"PAKEHA"	"Man"	"30-34"	"TRAVEL AGENT"	"SFC"	"ENGLISH"	"DGZ050"	"SA"	808	1142	"12/5/93 "	"TRAVEL"	6	6	"TransactionsAndMeetings"
899	"PAKEHA"	"Man"	"30-34"	"TRAVEL AGENT"	"SFC"	"ENGLISH"	"DGZ051"	"SA"	189	319	"12/5/93 "	"TRAVEL"	1	1	"TransactionsAndMeetings"
899	"PAKEHA"	"Man"	"30-34"	"TRAVEL AGENT"	"SFC"	"ENGLISH"	"DGZ052"	"SA"	1210	2063	"12/5/93 "	"TRAVEL"	16	9	"TransactionsAndMeetings"
900	"PAKEHA"	"Woman"	"20-24"	"RESEARCH ASSISTANT"	"BA"	"ENGLISH"	"DGZ046"	"KK"	20	1201	"13/5/93 "	"HAIR CONSULTATION"	6	6	"TransactionsAndMeetings"
900	"PAKEHA"	"Woman"	"20-24"	"RESEARCH ASSISTANT"	"BA"	"ENGLISH"	"DGZ047"	"CK"	281	647	"13/5/93 "	"BUYING FLOWERS"	3	3	"TransactionsAndMeetings"
900	"PAKEHA"	"Woman"	"20-24"	"RESEARCH ASSISTANT"	"BA"	"ENGLISH"	"DGZ051"	"CJ"	124	319	"12/5/93 "	"TRAVEL"	1	1	"TransactionsAndMeetings"
900	"PAKEHA"	"Woman"	"20-24"	"RESEARCH ASSISTANT"	"BA"	"ENGLISH"	"DGZ052"	"CJ"	61	2063	"12/5/93 "	"TRAVEL"	16	9	"TransactionsAndMeetings"
900	"PAKEHA"	"Woman"	"20-24"	"RESEARCH ASSISTANT"	"BA"	"ENGLISH"	"DGZ045"	"CK"	830	1714	"13/5/93 "	"HAIR CONSULTATION"	8	8	"TransactionsAndMeetings"
901	"PAKEHA"	"Man"	"20-24"	"SALES PERSON"	"SFC"	"ENGLISH"	"DGZ049"	"SA"	1536	1899	"12/5/93 "	"BUYING A WALKMAN"	18	8	"TransactionsAndMeetings"
902	"PAKEHA"	"Woman"	"45-49"	"ASSISTANT GENERAL MANAGER"	"SC"	"ENGLISH"	"DGZ048"	"SA"	1233	1889	"12/5/93 "	"BUYING MATERIAL DUNGAREES"	12	10	"TransactionsAndMeetings"
903	"PAKEHA"	"Woman"	"85-89"	""	"2 YEARS SECONDARY"	"ENGLISH"	"DPH009"	"HA"	2131	2131	"1/3/93 "	"ORAL HISTORY - FEILDING"	32	32	"OralHistoryInterview"
904	"PAKEHA"	"Man"	"20-24"	"STUDENT"	"BA HONS"	"ENGLISH"	"DPC179"	"MA"	1098	2041	"21/5/93 "	"GENERAL CONVERSATION/FRIENDS"	33	10	"Conversation"
905	"PAKEHA"	"Woman"	"20-24"	"RESEARCHER"	"BA HONS"	"ENGLISH"	"DPC179"	"FA"	943	2041	"21/5/93 "	"GENERAL CONVERSATION/FRIENDS"	33	10	"Conversation"
906	"PAKEHA"	"Man"	"35-39"	"OWNER/OPERATOR PHOTOLAB"	"SFC EQUIV"	"ENGLISH"	"DGZ042"	"SE"	157	280	"7/5/93 "	"FILM PROCESSING"	2	2	"TransactionsAndMeetings"
907	"PAKEHA"	"Man"	"30-34"	"PICTURE FRAMER"	"BA"	"ENGLISH"	"DGZ043"	"SP"	1088	1721	"7/5/93 "	"PICTURE FRAMING"	12	10	"TransactionsAndMeetings"
908	"PAKEHA"	"Woman"	"20-24"	"STUDENT"	"CERT PHOTOGRAPHY"	"ENGLISH"	"DGZ042"	"CS"	123	280	"7/5/93 "	"FILM PROCESSING"	2	2	"TransactionsAndMeetings"
909	"PAKEHA"	"Woman"	"45-49"	"MANAGEMENT"	"BUSINESS COLLEGE CERT"	"ENGLISH"	"DGU018"	"JK"	63	2240	"4/4/90 "	""	35	14	"ParliamentaryDebate"
909	"PAKEHA"	"Woman"	"45-49"	"MANAGEMENT"	"BUSINESS COLLEGE CERT"	"ENGLISH"	"DGU012"	"JK"	1650	1650	"11/4/90 "	"PARLIAMENTARY"	30	13	"ParliamentaryDebate"
912	"PAKEHA"	"Man"	"65-69"	"NZ HIGH COMMISSIONER, LONDON"	"BA"	"ENGLISH"	"DGU001"	"GG"	12	2034	"4/4/90 "	"QUESTION TIME AND ANSWER"	35	12	"ParliamentaryDebate"
913	"PAKEHA"	"Man"	"35-39"	"COUNSELLOR/TEACHER"	"DIP TCHG"	"ENGLISH"	"DGU018"	"HD"	32	2240	"4/4/90 "	""	35	14	"ParliamentaryDebate"
916	"PAKEHA"	"Man"	"40-44"	"MINISTER OF CROWN"	"LLB"	"ENGLISH"	"DGU019"	"MM"	109	791	"4/4/90 "	""	35	6	"ParliamentaryDebate"
918	"PAKEHA"	"Man"	"45-49"	"REGIONAL COUNCILLOR"	"PHD"	"ENGLISH"	"DGU018"	"BS"	58	2240	"4/4/90 "	""	35	14	"ParliamentaryDebate"
921	"MAORI"	"Man"	"40-44"	"DELIVERY CONTRACTOR"	"NIL"	"ENGLISH"	"DPF036"	"GR"	1196	2262	"10/3/93 "	"FLATS"	16	16	"TelephoneConversation"
921	"MAORI"	"Man"	"40-44"	"DELIVERY CONTRACTOR"	"NIL"	"ENGLISH"	"DPC281"	"KA"	743	2031	"15/11/93 "	"CONVERSATION OVER DINNER"	23	18	"Conversation"
921	"MAORI"	"Man"	"40-44"	"DELIVERY CONTRACTOR"	"NIL"	"ENGLISH"	"DPC285"	"KA"	1145	2073	"21/11/93 "	"CONVERSATION"	30	13	"Conversation"
923	"PAKEHA"	"Man"	"20-24"	""	"BURSARY"	"ENGLISH"	"DGZ025"	"CB"	137	301	"25/2/93 "	"ENROLMENT INQUIRY SCIENCE"	1	1	"TransactionsAndMeetings"
924	"PAKEHA"	"Woman"	"16-19"	""	"BURSARY"	"ENGLISH"	"DGZ026"	"CB"	25	158	"25/2/93 "	"ENROLMENT INQUIRY SCIENCE"	1	1	"TransactionsAndMeetings"
925	"PAKEHA"	"Woman"	"16-19"	"LIBRARY ASSISTANT"	"BURSARY"	"ENGLISH"	"DGZ027"	"CB"	138	305	"25/2/93 "	"ENROLMENT INQUIRY SCIENCE"	1	1	"TransactionsAndMeetings"
926	"PAKEHA"	"Woman"	"20-24"	""	"UE"	"ENGLISH"	"DGZ028"	"CB"	38	142	"25/2/93 "	"ENROLMENT INQUIRY SCIENCE"	1	1	"TransactionsAndMeetings"
927	"PAKEHA"	"Man"	"16-19"	""	"BURSARY"	"ENGLISH"	"DGZ029"	"CB"	125	361	"25/2/93 "	"ENROLMENT INQUIRY SCIENCE"	2	2	"TransactionsAndMeetings"
928	"MAORI"	"Woman"	"16-19"	"P/T BAKERY WORKER"	"BURSARY"	"ENGLISH"	"DGZ030"	"CF"	122	381	"25/2/93 "	"ENROLMENT INQUIRY SCIENCE"	2	2	"TransactionsAndMeetings"
